survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alone,group_survival_rate,group_avg_fare,fare_zscore,age_group
0,3,male,30.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.500658518765974,"(20, 30]"
0,3,female,30.0,1,1,24.15,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.15999101383837694,"(20, 30]"
0,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(30, 40]"
1,2,female,31.0,1,1,26.25,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.11771158494920184,"(30, 40]"
1,1,male,11.0,1,2,120.0,S,First,child,False,Southampton,False,0.36885245901639346,67.22612704918032,1.769762919031829,"(10, 20]"
1,3,male,0.42,0,1,8.5167,C,Third,child,False,Cherbourg,False,0.13544668587896252,12.661632564841499,-0.4747372022446345,"(0, 10]"
1,3,male,27.0,0,0,6.975,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5057763429677017,"(20, 30]"
0,3,male,31.0,0,0,7.775,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48966989386706367,"(30, 40]"
0,1,male,39.0,0,0,0.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.6462044460638905,"(30, 40]"
0,3,female,18.0,0,0,7.775,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.48966989386706367,"(10, 20]"
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(30, 40]"
1,1,female,33.0,1,0,53.1,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.4228611129909654,"(30, 40]"
0,3,male,26.0,0,0,7.8875,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4874049244622864,"(20, 30]"
0,3,male,39.0,0,0,24.15,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.15999101383837694,"(30, 40]"
0,2,male,35.0,0,0,10.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.434807301618015,"(30, 40]"
0,3,female,6.0,4,2,31.275,S,Third,child,False,Southampton,False,0.5,16.118809722222224,-0.016542951535818605,"(0, 10]"
0,3,male,30.5,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(30, 40]"
0,1,male,40.0,0,0,0.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.6462044460638905,"(30, 40]"
0,3,female,23.0,0,0,7.925,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.48664993466069395,"(20, 30]"
0,2,male,31.0,1,1,37.0042,C,Second,man,True,Cherbourg,False,0.1574074074074074,19.74178240740741,0.09880338369840133,"(30, 40]"
0,3,male,43.0,0,0,6.45,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5163462001899956,"(40, 50]"
0,3,male,10.0,3,2,27.9,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,-0.08449203367913571,"(0, 10]"
1,1,female,52.0,1,1,93.5,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,1.236236792573191,"(50, 60]"
1,3,male,27.0,0,0,8.6625,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4718018018960432,"(20, 30]"
0,1,male,38.0,0,0,0.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.6462044460638905,"(30, 40]"
1,3,female,27.0,0,1,12.475,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.3950445054008146,"(20, 30]"
0,3,male,2.0,4,1,39.6875,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,0.15282642728807924,"(0, 10]"
0,3,male,25.0,0,0,6.95,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.5062796695020967,"(20, 30]"
0,3,male,25.0,0,0,56.4958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,0.4912289628108992,"(20, 30]"
1,2,male,1.0,0,2,37.0042,C,Second,child,False,Cherbourg,False,0.1574074074074074,19.74178240740741,0.09880338369840133,"(0, 10]"
1,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(20, 30]"
1,3,female,15.0,1,0,14.4542,C,Third,child,False,Cherbourg,False,0.5,16.118809722222224,-0.3551971503258359,"(10, 20]"
1,2,male,0.83,1,1,18.75,S,Second,child,False,Southampton,False,0.1574074074074074,19.74178240740741,-0.2687095452676843,"(0, 10]"
0,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.500658518765974,"(20, 30]"
0,3,male,23.0,0,0,7.8542,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4880753554061005,"(20, 30]"
0,3,male,18.0,0,0,8.3,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.47910003664476986,"(10, 20]"
1,1,female,39.0,1,1,83.1583,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,1.0280267117431041,"(30, 40]"
0,3,male,21.0,0,0,8.6625,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4718018018960432,"(20, 30]"
0,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
1,3,male,32.0,0,0,56.4958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,0.4912289628108992,"(30, 40]"
1,1,male,40.0,0,0,29.7,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,-0.04825252320269991,"(30, 40]"
0,3,male,20.0,0,0,7.925,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48664993466069395,"(10, 20]"
0,2,male,16.0,0,0,10.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.434807301618015,"(10, 20]"
1,1,female,30.0,0,0,31.0,C,First,woman,False,Cherbourg,True,0.967391304347826,106.69375000000001,-0.022079543414162937,"(20, 30]"
0,3,male,34.5,0,0,6.4375,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.516597863457193,"(30, 40]"
0,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4718018018960432,"(10, 20]"
0,3,male,42.0,0,0,7.55,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4941998326766181,"(40, 50]"
0,3,male,25.0,8,2,69.55,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,0.7540499726228369,"(20, 30]"
0,3,male,35.0,0,0,7.8958,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(30, 40]"
0,2,male,28.0,0,1,33.0,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,0.01818657933743239,"(20, 30]"
1,1,female,35.0,1,0,89.1042,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,1.1477358813774596,"(30, 40]"
0,3,male,4.0,4,2,31.275,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,-0.016542951535818605,"(0, 10]"
0,3,male,74.0,0,0,7.775,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48966989386706367,"(60, 100]"
0,3,female,9.0,1,1,15.2458,C,Third,child,False,Cherbourg,False,0.5,16.118809722222224,-0.33925981894075447,"(0, 10]"
1,1,female,16.0,0,1,39.4,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.1470381721425374,"(10, 20]"
0,2,female,44.0,1,0,26.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.12274485029315124,"(40, 50]"
1,3,female,18.0,0,1,9.35,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.4579603222001823,"(10, 20]"
1,1,female,45.0,1,1,164.8667,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,2.67306694386133,"(40, 50]"
1,1,male,51.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(50, 60]"
1,3,female,24.0,0,3,19.2583,C,Third,woman,False,Cherbourg,False,0.5,16.118809722222224,-0.25847591017036636,"(20, 30]"
0,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.500658518765974,"(20, 30]"
0,3,male,41.0,2,0,14.1083,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.3621611762557243,"(40, 50]"
0,2,male,21.0,1,0,11.5,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,-0.41467424024221733,"(20, 30]"
1,1,female,48.0,0,0,25.9292,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,-0.12417027103855768,"(40, 50]"
0,3,female,21.5,8,2,69.55,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,0.7540499726228369,"(20, 30]"
0,2,male,24.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(20, 30]"
1,2,female,42.0,0,0,13.0,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.38447464817852084,"(40, 50]"
1,2,female,27.0,1,0,13.8583,C,Second,woman,False,Cherbourg,False,0.9210526315789473,21.97012105263158,-0.36719444159967374,"(20, 30]"
0,1,male,31.0,0,0,50.4958,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,0.37043059455611316,"(30, 40]"
0,3,male,25.0,0,0,9.5,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4549403629938127,"(20, 30]"
1,3,male,4.0,1,1,11.1333,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,-0.4220570338487224,"(0, 10]"
0,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
1,1,female,47.0,1,1,52.5542,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.41187248809205507,"(40, 50]"
0,1,male,33.0,0,0,5.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.5455391391849022,"(30, 40]"
0,3,male,47.0,0,0,9.0,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4650068936817115,"(40, 50]"
1,2,female,28.0,1,0,24.0,C,Second,woman,False,Cherbourg,False,0.9210526315789473,21.97012105263158,-0.16301097304474657,"(20, 30]"
1,3,female,15.0,0,0,7.225,C,Third,child,False,Cherbourg,True,0.5,16.118809722222224,-0.5007430776237524,"(10, 20]"
0,3,male,20.0,0,0,9.8458,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.44797835037006184,"(10, 20]"
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(10, 20]"
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
1,1,female,56.0,0,1,83.1583,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,1.0280267117431041,"(50, 60]"
1,2,female,25.0,0,1,26.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.12274485029315124,"(20, 30]"
0,3,male,33.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(30, 40]"
0,3,female,22.0,0,0,10.5167,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4344710794930392,"(20, 30]"
0,2,male,28.0,0,0,10.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.434807301618015,"(20, 30]"
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5042663633645169,"(20, 30]"
0,3,female,39.0,0,5,29.125,Q,Third,woman,False,Queenstown,False,0.5,16.118809722222224,-0.05982903349378355,"(30, 40]"
0,2,male,27.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(20, 30]"
1,1,female,19.0,0,0,30.0,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,-0.0422126047899606,"(10, 20]"
0,3,female,21.5,1,2,23.45,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.1740841568014353,"(20, 30]"
1,1,male,26.0,0,0,30.0,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,-0.0422126047899606,"(20, 30]"
0,3,male,32.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(30, 40]"
